Country Name,Country Code,Series Name,Series Code,2015
"Egypt, Arab Rep.",EGY,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
"Egypt, Arab Rep.",EGY,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
"Egypt, Arab Rep.",EGY,PISA: Mean performance on the science scale,LO.PISA.SCI,..
"Egypt, Arab Rep.",EGY,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
"Egypt, Arab Rep.",EGY,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
El Salvador,SLV,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
El Salvador,SLV,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
El Salvador,SLV,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
El Salvador,SLV,PISA: Mean performance on the reading scale,LO.PISA.REA,..
El Salvador,SLV,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
El Salvador,SLV,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
El Salvador,SLV,PISA: Mean performance on the science scale,LO.PISA.SCI,..
El Salvador,SLV,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
El Salvador,SLV,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Estonia,EST,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,519.5291
Estonia,EST,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,516.8727534
Estonia,EST,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,522.0804136
Estonia,EST,PISA: Mean performance on the reading scale,LO.PISA.REA,519.1429
Estonia,EST,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,533.3619842
Estonia,EST,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,505.4863257
Estonia,EST,PISA: Mean performance on the science scale,LO.PISA.SCI,534.1937
Estonia,EST,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,532.5227847
Estonia,EST,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,535.7985943
Ethiopia,ETH,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Ethiopia,ETH,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Ethiopia,ETH,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Ethiopia,ETH,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Ethiopia,ETH,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Ethiopia,ETH,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Ethiopia,ETH,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Ethiopia,ETH,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Ethiopia,ETH,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Finland,FIN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,511.0769
Finland,FIN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,514.9649972
Finland,FIN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,507.4528411
Finland,FIN,PISA: Mean performance on the reading scale,LO.PISA.REA,526.4247
Finland,FIN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,550.511164
Finland,FIN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,503.974583
Finland,FIN,PISA: Mean performance on the science scale,LO.PISA.SCI,530.6612
Finland,FIN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,540.5118232
Finland,FIN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,521.4796761
France,FRA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,492.9204
France,FRA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,489.954043
France,FRA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,495.9316879
France,FRA,PISA: Mean performance on the reading scale,LO.PISA.REA,499.3061
France,FRA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,513.7640194
France,FRA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,484.6292857
France,FRA,PISA: Mean performance on the science scale,LO.PISA.SCI,494.9776
France,FRA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,494.0342082
France,FRA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,495.9352801
Gabon,GAB,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Gabon,GAB,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Gabon,GAB,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Gabon,GAB,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Gabon,GAB,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Gabon,GAB,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Gabon,GAB,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Gabon,GAB,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Gabon,GAB,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Georgia,GEO,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,403.8332
Georgia,GEO,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,410.596014
Georgia,GEO,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,397.7477903
Georgia,GEO,PISA: Mean performance on the reading scale,LO.PISA.REA,401.2881
Georgia,GEO,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,431.881966
Georgia,GEO,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,373.758527
Georgia,GEO,PISA: Mean performance on the science scale,LO.PISA.SCI,411.1315
Georgia,GEO,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,419.6164111
Georgia,GEO,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,403.4964653
Germany,DEU,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,505.9713
Germany,DEU,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,497.5310789
Germany,DEU,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,514.1176523
Germany,DEU,PISA: Mean performance on the reading scale,LO.PISA.REA,509.1041
Germany,DEU,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,519.6741087
Germany,DEU,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,498.9021463
Germany,DEU,PISA: Mean performance on the science scale,LO.PISA.SCI,509.1406
Germany,DEU,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,503.8121198
Germany,DEU,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,514.2836696
Ghana,GHA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Ghana,GHA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Ghana,GHA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Ghana,GHA,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Ghana,GHA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Ghana,GHA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Ghana,GHA,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Ghana,GHA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Ghana,GHA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Greece,GRC,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,453.6299
Greece,GRC,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,453.5732228
Greece,GRC,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,453.682056
Greece,GRC,PISA: Mean performance on the reading scale,LO.PISA.REA,467.0395
Greece,GRC,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,486.4600303
Greece,GRC,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,449.1362461
Greece,GRC,PISA: Mean performance on the science scale,LO.PISA.SCI,454.8288
Greece,GRC,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,459.4177418
Greece,GRC,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,450.5983959
Guatemala,GTM,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Guatemala,GTM,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Guatemala,GTM,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Guatemala,GTM,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Guatemala,GTM,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Guatemala,GTM,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Guatemala,GTM,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Guatemala,GTM,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Guatemala,GTM,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Guyana,GUY,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Guyana,GUY,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Guyana,GUY,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Guyana,GUY,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Guyana,GUY,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Guyana,GUY,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Guyana,GUY,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Guyana,GUY,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Guyana,GUY,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Honduras,HND,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Honduras,HND,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Honduras,HND,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Honduras,HND,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Honduras,HND,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Honduras,HND,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Honduras,HND,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Honduras,HND,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Honduras,HND,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
"Hong Kong SAR, China",HKG,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,547.931
"Hong Kong SAR, China",HKG,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,546.7682118
"Hong Kong SAR, China",HKG,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,549.0658437
"Hong Kong SAR, China",HKG,PISA: Mean performance on the reading scale,LO.PISA.REA,526.6753
"Hong Kong SAR, China",HKG,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,540.9844198
"Hong Kong SAR, China",HKG,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,512.7113332
"Hong Kong SAR, China",HKG,PISA: Mean performance on the science scale,LO.PISA.SCI,523.2774
"Hong Kong SAR, China",HKG,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,523.7490823
"Hong Kong SAR, China",HKG,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,522.8171865
Hungary,HUN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,476.8309
Hungary,HUN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,472.7395081
Hungary,HUN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,480.905545
Hungary,HUN,PISA: Mean performance on the reading scale,LO.PISA.REA,469.5233
Hungary,HUN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,481.959565
Hungary,HUN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,457.1377326
Hungary,HUN,PISA: Mean performance on the science scale,LO.PISA.SCI,476.7475
Hungary,HUN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,475.2483939
Hungary,HUN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,478.240508
Iceland,ISL,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,488.0332
Iceland,ISL,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,488.5869688
Iceland,ISL,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,487.4456579
Iceland,ISL,PISA: Mean performance on the reading scale,LO.PISA.REA,481.5255
Iceland,ISL,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,501.7167031
Iceland,ISL,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,460.1036015
Iceland,ISL,PISA: Mean performance on the science scale,LO.PISA.SCI,473.2301
Iceland,ISL,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,474.6556183
Iceland,ISL,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,471.7176682
Indonesia,IDN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,386.1096
Indonesia,IDN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,387.4449753
Indonesia,IDN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,384.7792788
Indonesia,IDN,PISA: Mean performance on the reading scale,LO.PISA.REA,397.2595
Indonesia,IDN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,408.9994168
Indonesia,IDN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,385.5641584
Indonesia,IDN,PISA: Mean performance on the science scale,LO.PISA.SCI,403.0997
Indonesia,IDN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,405.1289271
Indonesia,IDN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,401.0782695
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
"Iran, Islamic Rep.",IRN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Ireland,IRL,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,503.722
Ireland,IRL,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,495.4449673
Ireland,IRL,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,511.5796549
Ireland,IRL,PISA: Mean performance on the reading scale,LO.PISA.REA,520.8148
Ireland,IRL,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,526.9490861
Ireland,IRL,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,514.9914
Ireland,IRL,PISA: Mean performance on the science scale,LO.PISA.SCI,502.5751
Ireland,IRL,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,497.1739589
Ireland,IRL,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,507.7026116
Israel,ISR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,469.6695
Israel,ISR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,465.5168508
Israel,ISR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,473.9902425
Israel,ISR,PISA: Mean performance on the reading scale,LO.PISA.REA,478.9606
Israel,ISR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,490.1649542
Israel,ISR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,467.3025542
Israel,ISR,PISA: Mean performance on the science scale,LO.PISA.SCI,466.5528
Israel,ISR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,464.4476735
Israel,ISR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,468.7432126
Italy,ITA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,489.7287
Italy,ITA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,479.8237436
Italy,ITA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,499.7621132
Italy,ITA,PISA: Mean performance on the reading scale,LO.PISA.REA,484.758
Italy,ITA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,492.7091224
Italy,ITA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,476.7038028
Italy,ITA,PISA: Mean performance on the science scale,LO.PISA.SCI,480.5468
Italy,ITA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,472.118973
Italy,ITA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,489.0837988
Japan,JPN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,532.4399
Japan,JPN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,525.4959946
Japan,JPN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,539.2672568
Japan,JPN,PISA: Mean performance on the reading scale,LO.PISA.REA,515.9585
Japan,JPN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,522.6552809
Japan,JPN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,509.3740271
Japan,JPN,PISA: Mean performance on the science scale,LO.PISA.SCI,538.3948
Japan,JPN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,531.5328985
Japan,JPN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,545.1414866
Jordan,JOR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,380.259
Jordan,JOR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,387.3772001
Jordan,JOR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,373.001317
Jordan,JOR,PISA: Mean performance on the reading scale,LO.PISA.REA,408.1022
Jordan,JOR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,443.5963943
Jordan,JOR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,371.9123759
Jordan,JOR,PISA: Mean performance on the science scale,LO.PISA.SCI,408.6691
Jordan,JOR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,427.9967111
Jordan,JOR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,388.9627284
Kazakhstan,KAZ,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,459.816
Kazakhstan,KAZ,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,460.5771542
Kazakhstan,KAZ,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,459.1037586
Kazakhstan,KAZ,PISA: Mean performance on the reading scale,LO.PISA.REA,427.141
Kazakhstan,KAZ,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,435.3836166
Kazakhstan,KAZ,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,419.4282209
Kazakhstan,KAZ,PISA: Mean performance on the science scale,LO.PISA.SCI,456.4836
Kazakhstan,KAZ,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,457.8601896
Kazakhstan,KAZ,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,455.1954457
Kenya,KEN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Kenya,KEN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Kenya,KEN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Kenya,KEN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Kenya,KEN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Kenya,KEN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Kenya,KEN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Kenya,KEN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Kenya,KEN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
"Korea, Rep.",KOR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,524.1062
"Korea, Rep.",KOR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,527.7566652
"Korea, Rep.",KOR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,520.7669374
"Korea, Rep.",KOR,PISA: Mean performance on the reading scale,LO.PISA.REA,517.4367
"Korea, Rep.",KOR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,538.6092176
"Korea, Rep.",KOR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,498.0689879
"Korea, Rep.",KOR,PISA: Mean performance on the science scale,LO.PISA.SCI,515.8099
"Korea, Rep.",KOR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,520.832927
"Korea, Rep.",KOR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,511.2150658
Kuwait,KWT,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Kuwait,KWT,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Kuwait,KWT,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Kuwait,KWT,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Kuwait,KWT,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Kuwait,KWT,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Kuwait,KWT,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Kuwait,KWT,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Kuwait,KWT,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Kyrgyz Republic,KGZ,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Latvia,LVA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,482.3051
Latvia,LVA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,483.2572598
Latvia,LVA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,481.3557855
Latvia,LVA,PISA: Mean performance on the reading scale,LO.PISA.REA,487.7581
Latvia,LVA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,508.8250739
Latvia,LVA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,466.7552174
Latvia,LVA,PISA: Mean performance on the science scale,LO.PISA.SCI,490.225
Latvia,LVA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,495.5791531
Latvia,LVA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,484.8871764
Lebanon,LBN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,396.2497
Lebanon,LBN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,385.9892111
Lebanon,LBN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,408.0571129
Lebanon,LBN,PISA: Mean performance on the reading scale,LO.PISA.REA,346.549
Lebanon,LBN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,353.2772957
Lebanon,LBN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,338.8061934
Lebanon,LBN,PISA: Mean performance on the science scale,LO.PISA.SCI,386.4854
Lebanon,LBN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,385.5464963
Lebanon,LBN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,387.5658068
Lesotho,LSO,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Lesotho,LSO,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Lesotho,LSO,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Lesotho,LSO,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Lesotho,LSO,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Lesotho,LSO,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Lesotho,LSO,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Lesotho,LSO,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Lesotho,LSO,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Liechtenstein,LIE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Liechtenstein,LIE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Liechtenstein,LIE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Liechtenstein,LIE,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Liechtenstein,LIE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Liechtenstein,LIE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Liechtenstein,LIE,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Liechtenstein,LIE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Liechtenstein,LIE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Lithuania,LTU,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,478.3834
Lithuania,LTU,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,479.0177775
Lithuania,LTU,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,477.7677277
Lithuania,LTU,PISA: Mean performance on the reading scale,LO.PISA.REA,472.4066
Lithuania,LTU,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,492.2423178
Lithuania,LTU,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,453.1566643
Lithuania,LTU,PISA: Mean performance on the science scale,LO.PISA.SCI,475.4089
Lithuania,LTU,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,479.1618201
Lithuania,LTU,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,471.766923
Luxembourg,LUX,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,485.7706
Luxembourg,LUX,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,480.1360043
Luxembourg,LUX,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,491.4830672
Luxembourg,LUX,PISA: Mean performance on the reading scale,LO.PISA.REA,481.4391
Luxembourg,LUX,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,492.0348
Luxembourg,LUX,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,470.6970069
